TimeStamp,Cumulative Return
2020-07-24 14:20:00,0.014126347059381095
2020-07-24 14:30:00,0.015580065101286289
2020-07-24 14:40:00,0.015042821477103896
2020-07-24 14:50:00,0.013999936794867773
2020-07-24 15:00:00,0.013778718831969128
2020-07-24 15:10:00,0.01482160351420525
2020-07-24 15:20:00,0.012546218752962579
2020-07-24 15:30:00,0.011724552033625102
2020-07-24 15:40:00,0.013589103435198924
2020-07-24 15:50:00,0.013115064943273413
2020-07-24 16:00:00,0.014347881047941158
2020-07-27 09:40:00,0.01513762917548922
2020-07-27 09:50:00,0.017792244730272078
2020-07-27 10:00:00,0.019530385867332356
2020-07-27 10:10:00,0.019356571753626373
2020-07-27 10:20:00,0.019625193565717458
2020-07-27 10:30:00,0.019403975602818813
2020-07-27 10:40:00,0.02049426413424782
2020-07-27 10:50:00,0.020225642322156512
2020-07-27 11:00:00,0.019467180735075695
2020-07-27 11:10:00,0.01924596277217705
2020-07-27 11:20:00,0.018498562083241188
2020-07-27 11:30:00,0.016875770312549276
2020-07-27 11:40:00,0.0161489112915969
2020-07-27 11:50:00,0.017170306228865728
2020-07-27 12:00:00,0.017318206238346567
2020-07-27 12:10:00,0.01782384729640052
2020-07-27 12:20:00,0.01741301393673167
2020-07-27 12:30:00,0.018203078089940927
2020-07-27 12:40:00,0.018711879404607723
2020-07-27 12:50:00,0.018550706317352894
2020-07-27 13:00:00,0.01877192428025154
2020-07-27 13:10:00,0.018645514015737996
2020-07-27 13:20:00,0.019087949941535287
2020-07-27 13:30:00,0.0196567961318459
2020-07-27 13:40:00,0.019972821793129647
2020-07-27 13:50:00,0.01926176405524127
2020-07-27 14:00:00,0.01918275763992039
2020-07-27 14:10:00,0.019561988433460797
2020-07-27 14:20:00,0.018967860190247432
2020-07-27 14:30:00,0.020067629491514527
2020-07-27 14:40:00,0.020320450020541614
2020-07-27 14:50:00,0.019498783301204137
2020-07-27 15:00:00,0.01870871914799488
