Datetime,hour,france,italy,belgium,spain,uk,germany
2010-02-26 21:00,21:00 - 22:00,235.8,265.21,235.8,300,184.3,235.8
2010-02-26 22:00,22:00 - 23:00,242.15,245,242.15,266.77,159.69,242.15
2010-02-26 23:00,23:00 - 00:00,212.09,224.9,212.09,261.3,128,212.09
2010-02-27 0:00,00:00 - 01:00,195.65,200.33,195.65,256.07,127.78,195.65
2010-02-27 1:00,01:00 - 02:00,180.7,186.05,180.7,249.11,135.46,180.7
2010-02-27 2:00,02:00 - 03:00,174.44,178.29,174.44,225,159.06,174.44
2010-02-27 3:00,03:00 - 04:00,172.31,178.29,172.31,220.5,166.8,172.31
2010-02-27 4:00,04:00 - 05:00,174.5,174.5,174.5,225,171,174.5
2010-02-27 5:00,05:00 - 06:00,177.1,177.1,177.1,231.29,180,177.1
2010-02-27 6:00,06:00 - 07:00,186.05,186.05,186.05,250.85,202.04,186.05
2010-02-27 7:00,07:00 - 08:00,191.54,191.54,191.54,255.2,225.41,191.54
2010-02-27 8:00,08:00 - 09:00,191.54,191.54,190.34,252.59,239.33,189.37
2010-02-27 9:00,09:00 - 10:00,196.64,196.64,182.28,254.33,259.5,173.75
2010-02-27 10:00,10:00 - 11:00,186.05,186.05,133.87,253.46,298.52,154.07
2010-02-27 11:00,11:00 - 12:00,182.07,182.07,129.4,247.38,273.12,144.76
2010-02-27 12:00,12:00 - 13:00,186.05,186.05,146.78,235.01,230.98,116.53
2010-02-27 13:00,13:00 - 14:00,153.76,153.76,89.37,247.28,220.8,114
2010-02-27 14:00,14:00 - 15:00,111.68,167.36,111.68,247.08,216,111.68
2010-02-27 15:00,15:00 - 16:00,151.54,177,151.54,209.14,194.31,151.54
2010-02-27 16:00,16:00 - 17:00,176.15,192.24,176.15,209.14,148.82,176.15
2010-02-27 17:00,17:00 - 18:00,229.9,229.9,229.9,229.9,188.61,229.9
2010-02-27 18:00,18:00 - 19:00,275.76,275.76,275.76,275.76,255.05,275.76
2010-02-27 19:00,19:00 - 20:00,279.84,279.84,283.35,300,265.85,274.5
2010-02-27 20:00,20:00 - 21:00,268.39,268.39,283.35,350,259.64,220.7
2010-02-27 21:00,21:00 - 22:00,225.49,252.1,220.82,350,181.31,197.8
2010-02-27 22:00,22:00 - 23:00,240,240,246.93,310.01,138.31,197.78
2010-02-27 23:00,23:00 - 00:00,210.12,210.12,202.9,280,100,197.22
2010-02-28 0:00,00:00 - 01:00,204.01,204.01,161.91,295,137.27,177.39
2010-02-28 1:00,01:00 - 02:00,202.79,202.79,158.29,286.83,145.02,174.06
2010-02-28 2:00,02:00 - 03:00,202.68,202.68,193.68,282.49,161,185.57
2010-02-28 3:00,03:00 - 04:00,196.33,196.33,168.34,282.16,155,178.26
2010-02-28 4:00,04:00 - 05:00,197,197,197,277.73,167.56,197
2010-02-28 5:00,05:00 - 06:00,217,217,217,281.05,196.45,217
2010-02-28 6:00,06:00 - 07:00,284.97,284.97,284.97,286.54,247.04,284.97
2010-02-28 7:00,07:00 - 08:00,322.9,322.9,322.9,322.9,299,322.9
2010-02-28 8:00,08:00 - 09:00,308.9,308.9,308.9,308.9,275,308.9
2010-02-28 9:00,09:00 - 10:00,278.4,278.4,291.85,284.05,283.16,267.3
2010-02-28 10:00,10:00 - 11:00,258.45,263.94,200.35,258.45,278.6,163.82
2010-02-28 11:00,11:00 - 12:00,221.3,263.91,122.65,221.3,264.79,145.55
2010-02-28 12:00,12:00 - 13:00,224,224,108.12,224,249.4,137.09
2010-02-28 13:00,13:00 - 14:00,221.88,224.19,131.71,221.88,249.4,135.4
2010-02-28 14:00,14:00 - 15:00,220,237.8,170.86,220,257.04,141.17
2010-02-28 15:00,15:00 - 16:00,218.97,258.97,204.45,218.97,259,198.24
2010-02-28 16:00,16:00 - 17:00,253.79,258.97,253.79,253.79,252.5,253.79
2010-02-28 17:00,17:00 - 18:00,280.56,280.56,280.56,280.56,300,280.56
2010-02-28 18:00,18:00 - 19:00,300,300,300,300,330.02,300
2010-02-28 19:00,19:00 - 20:00,315.51,315.51,350,318.73,367.1,282.19
2010-02-28 20:00,20:00 - 21:00,296.08,296.08,242.33,346,341,207.32
2010-02-28 21:00,21:00 - 22:00,271.4,271.4,202.13,324.09,293.24,137.24
2010-02-28 22:00,22:00 - 23:00,266.7,266.7,211.98,291.18,256.06,163.3
2010-02-28 23:00,23:00 - 00:00,259.25,259.25,190.93,280,226.34,140.09
